State,Year,Gender,Race,Deaths,Population,age_grp
Maryland,2008,M,White,59,222189,25-34
Maryland,2008,F,Black or African American,15,145650,35-44
Maryland,2008,F,White,29,254266,35-44
Maryland,2008,M,Black or African American,26,121844,35-44
Maryland,2008,M,White,64,250002,35-44
Maryland,2008,F,Black or African American,14,141452,45-54
Maryland,2008,F,White,35,290237,45-54
Maryland,2008,M,Black or African American,30,116053,45-54
Maryland,2008,M,White,79,283510,45-54
Maryland,2008,F,White,12,228383,55-64
Maryland,2008,M,Black or African American,16,74404,55-64
Maryland,2008,M,White,30,218228,55-64
Maryland,2009,F,White,12,225989,15-24
Maryland,2009,M,White,44,242191,15-24
Maryland,2009,F,White,21,218803,25-34
Maryland,2009,M,White,91,227179,25-34
Maryland,2009,F,Black or African American,10,142120,35-44
Maryland,2009,F,White,24,243667,35-44
Maryland,2009,M,Black or African American,28,118938,35-44
Maryland,2009,M,White,63,239369,35-44
Maryland,2009,F,Black or African American,16,144725,45-54
Maryland,2009,F,White,36,292159,45-54
Maryland,2009,M,Black or African American,50,119418,45-54
Maryland,2009,M,White,83,285644,45-54
Maryland,2009,F,White,15,235398,55-64
Maryland,2009,M,Black or African American,21,77673,55-64
Maryland,2009,M,White,28,224892,55-64
Maryland,2010,F,White,15,225678,15-24
Maryland,2010,M,White,40,241776,15-24
Maryland,2010,F,White,24,222180,25-34
Maryland,2010,M,White,85,230810,25-34
Maryland,2010,F,Black or African American,10,140116,35-44
Maryland,2010,F,White,37,238144,35-44
Maryland,2010,M,Black or African American,15,117151,35-44
Maryland,2010,M,White,56,234367,35-44
Maryland,2010,F,Black or African American,16,147231,45-54
Maryland,2010,F,White,53,292237,45-54
Maryland,2010,M,Black or African American,30,121743,45-54
Maryland,2010,M,White,56,285749,45-54
Maryland,2010,M,Black or African American,17,80730,55-64
Maryland,2010,M,White,15,230845,55-64
Maryland,2011,F,White,19,224428,15-24
Maryland,2011,M,White,44,240948,15-24
Maryland,2011,F,White,37,228389,25-34
Maryland,2011,M,White,90,238501,25-34
Maryland,2011,F,White,24,231681,35-44
Maryland,2011,M,Black or African American,15,114375,35-44
Maryland,2011,M,White,55,229008,35-44
Maryland,2011,F,Black or African American,10,148744,45-54
Maryland,2011,F,White,49,289373,45-54
Maryland,2011,M,Black or African American,19,123403,45-54
Maryland,2011,M,White,85,282464,45-54
Maryland,2011,F,White,18,249657,55-64
Maryland,2011,M,Black or African American,18,85290,55-64
Maryland,2011,M,White,16,239346,55-64
Maryland,2012,F,White,17,224520,15-24
Maryland,2012,M,White,50,240824,15-24
Maryland,2012,F,White,44,233535,25-34
Maryland,2012,M,White,97,244900,25-34
Maryland,2012,F,White,31,227502,35-44
Maryland,2012,M,Black or African American,21,113871,35-44
Maryland,2012,M,White,72,226833,35-44
Maryland,2012,F,Black or African American,17,149083,45-54
Maryland,2012,F,White,56,285538,45-54
Maryland,2012,M,Black or African American,44,124369,45-54
Maryland,2012,M,White,77,278935,45-54
Maryland,2012,F,White,24,250769,55-64
Maryland,2012,M,Black or African American,14,88245,55-64
Maryland,2012,M,White,40,240184,55-64
Maryland,2013,F,White,20,221033,15-24
Maryland,2013,M,White,43,237509,15-24
Maryland,2013,F,White,53,237192,25-34
Maryland,2013,M,Black or African American,17,121480,25-34
Maryland,2013,M,White,116,249812,25-34
Maryland,2013,F,White,43,223551,35-44
Maryland,2013,M,Black or African American,23,113318,35-44
Maryland,2013,M,White,73,225487,35-44
Maryland,2013,F,Black or African American,22,149371,45-54
Maryland,2013,F,White,52,279806,45-54
Maryland,2013,M,Black or African American,43,125045,45-54
Maryland,2013,M,White,92,272901,45-54
Maryland,2013,F,Black or African American,14,117865,55-64
Maryland,2013,F,White,22,253519,55-64
Maryland,2013,M,Black or African American,33,91444,55-64
Maryland,2013,M,White,39,242866,55-64
Maryland,2014,F,White,22,220257,15-24
Maryland,2014,M,White,60,234807,15-24
Maryland,2014,F,White,44,238818,25-34
Maryland,2014,M,Black or African American,21,124402,25-34
Maryland,2014,M,White,141,251684,25-34
Maryland,2014,F,Black or African American,19,135050,35-44
Maryland,2014,F,White,38,220840,35-44
Maryland,2014,M,Black or African American,38,113735,35-44
Maryland,2014,M,White,88,224236,35-44
Maryland,2014,F,Black or African American,22,148637,45-54
Maryland,2014,F,White,58,273916,45-54
Maryland,2014,M,Black or African American,68,124892,45-54
Maryland,2014,M,White,100,267576,45-54
Maryland,2014,F,Black or African American,13,121841,55-64
Maryland,2014,F,White,32,256584,55-64
Maryland,2014,M,Black or African American,51,94517,55-64
Maryland,2014,M,White,54,245518,55-64
Massachusetts,1999,M,White,23,343616,15-24
Massachusetts,1999,F,White,31,418598,25-34
Massachusetts,1999,M,White,68,408169,25-34
Massachusetts,1999,F,White,35,480813,35-44
Massachusetts,1999,M,White,84,465996,35-44
Massachusetts,1999,F,White,16,399808,45-54
Massachusetts,1999,M,White,36,378766,45-54
Massachusetts,2000,M,White,26,348790,15-24
Massachusetts,2000,F,White,16,403895,25-34
Massachusetts,2000,M,White,53,392312,25-34
Massachusetts,2000,F,White,36,482404,35-44
Massachusetts,2000,M,White,93,466827,35-44
Massachusetts,2000,F,White,15,409822,45-54
Massachusetts,2000,M,White,47,388449,45-54
Massachusetts,2001,F,White,17,355028,15-24
Massachusetts,2001,M,White,33,357355,15-24
Massachusetts,2001,F,White,26,390271,25-34
Massachusetts,2001,M,White,76,379900,25-34
Massachusetts,2001,F,White,50,478140,35-44
Massachusetts,2001,M,Black or African American,13,34032,35-44
Massachusetts,2001,M,White,132,463038,35-44
Massachusetts,2001,F,White,25,424553,45-54
Massachusetts,2001,M,Black or African American,10,23158,45-54
Massachusetts,2001,M,White,82,402478,45-54
Massachusetts,2002,F,White,11,358728,15-24
Massachusetts,2002,M,White,29,362798,15-24
Massachusetts,2002,F,White,33,379019,25-34
Massachusetts,2002,M,White,80,370082,25-34
Massachusetts,2002,F,White,40,470717,35-44
Massachusetts,2002,M,White,119,456907,35-44
Massachusetts,2002,F,White,35,425567,45-54
Massachusetts,2002,M,White,90,402827,45-54
Massachusetts,2002,M,White,10,265853,55-64
Massachusetts,2003,F,White,16,362962,15-24
Massachusetts,2003,M,White,50,368264,15-24
Massachusetts,2003,F,White,25,367642,25-34
Massachusetts,2003,M,White,95,359672,25-34
Massachusetts,2003,F,White,51,461441,35-44
Massachusetts,2003,M,Black or African American,12,34922,35-44
Massachusetts,2003,M,White,152,447093,35-44
Massachusetts,2003,F,White,37,429414,45-54
Massachusetts,2003,M,Black or African American,13,25571,45-54
Massachusetts,2003,M,White,97,407400,45-54
Massachusetts,2003,M,White,12,277836,55-64
Massachusetts,2004,F,White,12,365528,15-24
Massachusetts,2004,M,White,47,370536,15-24
Massachusetts,2004,F,White,25,356417,25-34
Massachusetts,2004,M,White,64,349610,25-34
Massachusetts,2004,F,White,45,450379,35-44
Massachusetts,2004,M,Black or African American,11,35091,35-44
Massachusetts,2004,M,White,108,435550,35-44
Massachusetts,2004,F,White,32,433908,45-54
Massachusetts,2004,M,White,77,411695,45-54
Massachusetts,2004,M,White,13,289275,55-64
Massachusetts,2005,F,White,20,369047,15-24
Massachusetts,2005,M,White,38,375427,15-24
Massachusetts,2005,F,White,31,345173,25-34
Massachusetts,2005,M,White,78,338676,25-34
Massachusetts,2005,F,White,52,440404,35-44
Massachusetts,2005,M,White,124,425466,35-44
Massachusetts,2005,F,White,54,438628,45-54
Massachusetts,2005,M,White,110,416517,45-54
Massachusetts,2005,M,White,18,299971,55-64
Massachusetts,2006,F,White,11,374317,15-24
Massachusetts,2006,M,White,52,381373,15-24
Massachusetts,2006,F,White,31,336826,25-34
Massachusetts,2006,M,White,109,331482,25-34
Massachusetts,2006,F,White,51,429480,35-44
Massachusetts,2006,M,White,121,413928,35-44
Massachusetts,2006,F,White,69,442747,45-54
Massachusetts,2006,M,Black or African American,10,29035,45-54
Massachusetts,2006,M,White,126,421845,45-54
Massachusetts,2006,F,White,20,336777,55-64
Massachusetts,2006,M,White,26,310564,55-64
Massachusetts,2007,F,White,11,378149,15-24
Massachusetts,2007,M,White,36,384100,15-24
Massachusetts,2007,F,White,37,333859,25-34
Massachusetts,2007,M,White,105,329491,25-34
Massachusetts,2007,F,White,53,416413,35-44
Massachusetts,2007,M,White,119,401503,35-44
Massachusetts,2007,F,White,68,447243,45-54
Massachusetts,2007,M,White,125,426515,45-54
Massachusetts,2007,F,White,27,346975,55-64
Massachusetts,2007,M,White,25,320255,55-64
Massachusetts,2008,F,White,10,379551,15-24
Massachusetts,2008,M,White,42,386092,15-24
Massachusetts,2008,F,White,18,336856,25-34
Massachusetts,2008,M,White,114,332312,25-34
Massachusetts,2008,F,White,38,403913,35-44
Massachusetts,2008,M,White,111,387981,35-44
Massachusetts,2008,F,White,64,450429,45-54
Massachusetts,2008,M,Black or African American,11,31682,45-54
Massachusetts,2008,M,White,119,430441,45-54
Massachusetts,2008,F,White,20,355159,55-64
Massachusetts,2008,M,White,20,328114,55-64
Massachusetts,2009,F,White,12,381301,15-24
Massachusetts,2009,M,White,48,387730,15-24
Massachusetts,2009,F,White,36,341716,25-34
Massachusetts,2009,M,White,116,337140,25-34
Massachusetts,2009,F,White,34,389180,35-44
Massachusetts,2009,M,White,97,374096,35-44
Massachusetts,2009,F,White,60,454652,45-54
Massachusetts,2009,M,White,110,434006,45-54
Massachusetts,2009,F,White,28,367010,55-64
Massachusetts,2009,M,White,34,339038,55-64
Massachusetts,2010,F,White,15,380817,15-24
Massachusetts,2010,M,White,40,386434,15-24
Massachusetts,2010,F,White,33,344347,25-34
Massachusetts,2010,M,White,107,340811,25-34
Massachusetts,2010,F,White,45,379547,35-44
Massachusetts,2010,M,White,85,363989,35-44
Massachusetts,2010,F,White,43,455562,45-54
Massachusetts,2010,M,White,81,435304,45-54
Massachusetts,2010,F,White,22,376815,55-64
Massachusetts,2010,M,White,40,348708,55-64
Massachusetts,2011,F,White,11,378574,15-24
Massachusetts,2011,M,White,56,385146,15-24
Massachusetts,2011,F,White,38,352431,25-34
Massachusetts,2011,M,White,138,350483,25-34
Massachusetts,2011,F,White,52,366857,35-44
Massachusetts,2011,M,White,99,352744,35-44
Massachusetts,2011,F,White,66,451947,45-54
Massachusetts,2011,M,White,92,432647,45-54
Massachusetts,2011,F,White,22,391780,55-64
Massachusetts,2011,M,White,50,362753,55-64
Massachusetts,2012,F,White,18,377389,15-24
Massachusetts,2012,M,White,34,385251,15-24
Massachusetts,2012,F,White,56,360581,25-34
Massachusetts,2012,M,White,127,358696,25-34
Massachusetts,2012,F,White,49,358509,35-44
Massachusetts,2012,M,White,111,345625,35-44
Massachusetts,2012,F,White,61,447780,45-54
Massachusetts,2012,M,White,125,428824,45-54
Massachusetts,2012,F,White,16,395789,55-64
Massachusetts,2012,M,White,49,366105,55-64
Massachusetts,2013,F,White,17,378129,15-24
Massachusetts,2013,M,White,55,383928,15-24
Massachusetts,2013,F,White,66,367041,25-34
Massachusetts,2013,M,White,171,366496,25-34
Massachusetts,2013,F,White,59,350640,35-44
Massachusetts,2013,M,White,144,338939,35-44
Massachusetts,2013,F,White,82,441384,45-54
Massachusetts,2013,M,White,154,422147,45-54
Massachusetts,2013,F,White,25,401212,55-64
Massachusetts,2013,M,White,59,372387,55-64
Massachusetts,2014,F,White,25,379083,15-24
Massachusetts,2014,M,White,77,383835,15-24
Massachusetts,2014,F,White,67,370895,25-34
Massachusetts,2014,M,White,261,371479,25-34
Massachusetts,2014,F,White,83,344659,35-44
Massachusetts,2014,M,White,171,333512,35-44
Massachusetts,2014,F,White,78,433952,45-54
Massachusetts,2014,M,White,185,414990,45-54
Massachusetts,2014,F,White,42,407579,55-64
Massachusetts,2014,M,White,77,378694,55-64
Michigan,1999,M,White,19,560159,25-34
Michigan,1999,M,White,25,677568,35-44
Michigan,1999,M,White,18,564986,45-54
Michigan,2000,M,White,25,549834,25-34
Michigan,2000,F,White,15,669249,35-44
Michigan,2000,M,White,40,673219,35-44
Michigan,2000,M,Black or African American,18,80166,45-54
Michigan,2000,M,White,29,580953,45-54
Michigan,2001,M,White,10,573528,15-24
Michigan,2001,M,White,18,532807,25-34
Michigan,2001,F,White,10,657613,35-44
Michigan,2001,M,White,38,662872,35-44
Michigan,2001,F,Black or African American,12,99736,45-54
Michigan,2001,F,White,15,605273,45-54
Michigan,2001,M,Black or African American,16,83712,45-54
Michigan,2001,M,White,30,604169,45-54
Michigan,2002,M,White,15,579576,15-24
Michigan,2002,F,White,10,505694,25-34
Michigan,2002,M,White,23,521791,25-34
Michigan,2002,F,White,22,643230,35-44
Michigan,2002,M,White,44,648994,35-44
Michigan,2002,M,Black or African American,17,85714,45-54
Michigan,2002,M,White,35,609365,45-54
Michigan,2003,M,White,11,585248,15-24
Michigan,2003,F,White,15,497002,25-34
Michigan,2003,M,White,17,513054,25-34
Michigan,2003,F,White,22,627354,35-44
Michigan,2003,M,White,42,633829,35-44
Michigan,2003,F,White,29,622314,45-54
Michigan,2003,M,Black or African American,15,87456,45-54
Michigan,2003,M,White,43,619265,45-54
Michigan,2003,F,White,10,431847,55-64
Michigan,2004,M,White,32,585735,15-24
Michigan,2004,F,White,15,488851,25-34
Michigan,2004,M,White,40,504002,25-34
Michigan,2004,F,White,28,613063,35-44
Michigan,2004,M,White,67,620313,35-44
Michigan,2004,F,Black or African American,12,104651,45-54
Michigan,2004,F,White,30,631702,45-54
Michigan,2004,M,Black or African American,13,88607,45-54
Michigan,2004,M,White,59,628105,45-54
Michigan,2005,M,White,37,586520,15-24
Michigan,2005,F,White,26,481066,25-34
Michigan,2005,M,White,57,494478,25-34
Michigan,2005,F,Black or African American,10,109738,35-44
Michigan,2005,F,White,40,599450,35-44
Michigan,2005,M,White,74,607124,35-44
Michigan,2005,F,White,41,640066,45-54
Michigan,2005,M,Black or African American,26,89389,45-54
Michigan,2005,M,White,85,635259,45-54
Michigan,2005,F,White,13,466226,55-64
Michigan,2005,M,White,15,451325,55-64
Michigan,2006,F,White,11,555680,15-24
Michigan,2006,M,White,56,583336,15-24
Michigan,2006,F,White,27,472809,25-34
Michigan,2006,M,White,92,484392,25-34
Michigan,2006,F,White,53,585706,35-44
Michigan,2006,M,White,83,593349,35-44
Michigan,2006,F,Black or African American,22,105865,45-54
Michigan,2006,F,White,53,645358,45-54
Michigan,2006,M,Black or African American,30,89911,45-54
Michigan,2006,M,White,85,640407,45-54
Michigan,2006,F,White,24,483395,55-64
Michigan,2006,M,Black or African American,10,59909,55-64
Michigan,2007,F,White,12,550749,15-24
Michigan,2007,M,White,49,577068,15-24
Michigan,2007,F,White,17,465750,25-34
Michigan,2007,M,White,78,477359,25-34
Michigan,2007,F,White,31,567873,35-44
Michigan,2007,M,White,78,573521,35-44
Michigan,2007,F,White,59,647716,45-54
Michigan,2007,M,Black or African American,17,90448,45-54
Michigan,2007,M,White,76,641460,45-54
Michigan,2007,F,White,11,498622,55-64
Michigan,2007,M,Black or African American,11,62158,55-64
Michigan,2007,M,White,16,484139,55-64
Michigan,2008,F,White,21,543647,15-24
Michigan,2008,M,White,46,568823,15-24
Michigan,2008,F,White,31,461240,25-34
Michigan,2008,M,White,93,471683,25-34
Michigan,2008,F,White,47,545648,35-44
Michigan,2008,M,White,83,550629,35-44
Michigan,2008,F,Black or African American,20,105414,45-54
Michigan,2008,F,White,69,646794,45-54
Michigan,2008,M,Black or African American,18,90623,45-54
Michigan,2008,M,White,101,639993,45-54
Michigan,2008,F,White,20,510828,55-64
Michigan,2008,M,Black or African American,19,63793,55-64
Michigan,2008,M,White,30,495395,55-64
Michigan,2009,F,White,14,537166,15-24
Michigan,2009,M,White,52,561856,15-24
Michigan,2009,F,White,41,457560,25-34
Michigan,2009,M,White,106,467280,25-34
Michigan,2009,F,White,47,523578,35-44
Michigan,2009,M,Black or African American,13,93115,35-44
Michigan,2009,M,White,103,528078,35-44
Michigan,2009,F,Black or African American,17,104953,45-54
Michigan,2009,F,White,65,644755,45-54
Michigan,2009,M,Black or African American,27,90772,45-54
Michigan,2009,M,White,118,637161,45-54
Michigan,2009,F,White,28,527726,55-64
Michigan,2009,M,Black or African American,25,65943,55-64
Michigan,2009,M,White,26,512497,55-64
Michigan,2010,F,White,15,532575,15-24
Michigan,2010,M,White,62,557026,15-24
Michigan,2010,F,White,33,456567,25-34
Michigan,2010,M,White,110,466314,25-34
Michigan,2010,F,White,38,509991,35-44
Michigan,2010,M,White,88,513529,35-44
Michigan,2010,F,Black or African American,13,104343,45-54
Michigan,2010,F,White,74,639666,45-54
Michigan,2010,M,Black or African American,13,90569,45-54
Michigan,2010,M,White,105,632188,45-54
Michigan,2010,F,White,43,542676,55-64
Michigan,2010,M,Black or African American,21,68370,55-64
Michigan,2010,M,White,27,526566,55-64
Michigan,2011,F,White,24,532036,15-24
Michigan,2011,M,White,51,556574,15-24
Michigan,2011,F,White,49,458865,25-34
Michigan,2011,M,White,106,469645,25-34
Michigan,2011,F,White,53,493136,35-44
Michigan,2011,M,White,97,496922,35-44
Michigan,2011,F,Black or African American,12,103090,45-54
Michigan,2011,F,White,53,625706,45-54
Michigan,2011,M,Black or African American,15,89680,45-54
Michigan,2011,M,White,107,618878,45-54
Michigan,2011,F,White,25,565015,55-64
Michigan,2011,M,Black or African American,13,71593,55-64
Michigan,2011,M,White,33,547535,55-64
Michigan,2012,F,White,20,530320,15-24
Michigan,2012,M,White,53,554496,15-24
Michigan,2012,F,White,54,461829,25-34
Michigan,2012,M,White,110,472961,25-34
Michigan,2012,F,White,38,482615,35-44
Michigan,2012,M,White,76,487532,35-44
Michigan,2012,F,Black or African American,13,101217,45-54
Michigan,2012,F,White,71,611886,45-54
Michigan,2012,M,Black or African American,17,87867,45-54
Michigan,2012,M,White,85,606554,45-54
Michigan,2012,F,White,27,572508,55-64
Michigan,2012,M,Black or African American,16,73177,55-64
Michigan,2012,M,White,40,553189,55-64
Michigan,2013,F,White,22,529653,15-24
Michigan,2013,M,White,65,553853,15-24
Michigan,2013,F,White,59,463843,25-34
Michigan,2013,M,White,152,476347,25-34
Michigan,2013,F,White,63,474633,35-44
Michigan,2013,M,Black or African American,15,87285,35-44
Michigan,2013,M,White,94,479633,35-44
Michigan,2013,F,Black or African American,10,99297,45-54
Michigan,2013,F,White,84,596453,45-54
Michigan,2013,M,Black or African American,13,86148,45-54
Michigan,2013,M,White,123,592098,45-54
Michigan,2013,F,White,50,584207,55-64
Michigan,2013,M,Black or African American,31,73933,55-64
Michigan,2013,M,White,53,563993,55-64
Michigan,2014,F,White,22,526890,15-24
Michigan,2014,M,White,68,551466,15-24
Michigan,2014,F,White,70,466805,25-34
Michigan,2014,M,Black or African American,20,92683,25-34
Michigan,2014,M,White,149,480473,25-34
Michigan,2014,F,White,76,468192,35-44
Michigan,2014,M,Black or African American,11,86348,35-44
Michigan,2014,M,White,129,473179,35-44
Michigan,2014,F,Black or African American,11,98113,45-54
Michigan,2014,F,White,79,582622,45-54
Michigan,2014,M,Black or African American,29,85197,45-54
Michigan,2014,M,White,135,579420,45-54
Michigan,2014,F,Black or African American,18,91976,55-64
Michigan,2014,F,White,44,592160,55-64
Michigan,2014,M,Black or African American,29,74690,55-64
Michigan,2014,M,White,74,571980,55-64
Michigan,2014,F,White,11,395097,65-74
Michigan,2014,M,White,11,361735,65-74
Minnesota,1999,M,White,12,385748,35-44
Minnesota,2000,M,White,14,384725,35-44
Minnesota,2001,M,White,10,298167,25-34
Minnesota,2001,M,White,18,380414,35-44
Minnesota,2001,M,White,21,332171,45-54
Minnesota,2002,M,White,23,372782,35-44
Minnesota,2002,M,White,18,337704,45-54
Minnesota,2003,M,White,12,331341,15-24
Minnesota,2003,M,White,16,364258,35-44
Minnesota,2003,F,White,10,342434,45-54
Minnesota,2003,M,White,21,345115,45-54
Minnesota,2004,M,White,16,291697,25-34
Minnesota,2004,F,White,15,353139,35-44
Minnesota,2004,M,White,21,356433,35-44
Minnesota,2004,F,White,16,350420,45-54
Minnesota,2004,M,White,25,352631,45-54
Minnesota,2005,M,White,10,330406,15-24
Minnesota,2005,M,White,16,290958,25-34
Minnesota,2005,F,White,16,344548,35-44
Minnesota,2005,M,White,21,348170,35-44
Minnesota,2005,M,White,29,359636,45-54
Minnesota,2006,M,White,25,291193,25-34
Minnesota,2006,F,White,12,336103,35-44
Minnesota,2006,M,White,21,339329,35-44
Minnesota,2006,F,White,15,364979,45-54
Minnesota,2006,M,White,34,365980,45-54
Minnesota,2007,M,White,13,324597,15-24
Minnesota,2007,M,White,13,297137,25-34
